date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-07-04,01:58:45,1,4,0,3,24.54,96.46,72.57,0.1,43.75,0.34,0.01,28.9,84,1000,4.12,29.07,84,1000,4.25,29.68,80,1000,6.2,30.54,76,999,6.64,30.69,78,998,7.05,29.36,84,999,6.71,28.91,86,1000,6.48,28.63,86,999,7.09,28.72,84,998,6.54,29.35,79,1000,7.26,30.41,75,1000,7.45,30.62,76,998,8.04,30.23,76,997,8.82,28.46,85,998,8.07,28.32,78,1000,8.09,28.21,82,998,7.41,28.53,82,998,7.59,29.08,78,999,8.04,30.26,73,999,7.94,30.96,69,997,8.46,30.51,72,997,8.08,29.42,77,998,7.81,29.38,77,999,7.01,29.24,76,998,6.67,28.56,80,997,6.84
2025-07-04,03:22:14,3,4,0,3,24.77,99.38,73.04,0.1,44.01,0.33,0,29.9,74,1000,5.14,30.35,74,1000,6.2,30.88,73,999,6.64,30.69,78,998,7.05,29.36,84,999,6.71,28.91,86,1000,6.48,28.63,86,999,7.09,28.72,84,998,6.54,29.35,79,1000,7.26,30.41,75,1000,7.45,30.62,76,998,8.04,30.23,76,997,8.82,28.46,85,998,8.07,28.32,78,1000,8.09,28.21,82,998,7.41,28.53,82,998,7.59,29.08,78,999,8.04,30.26,73,999,7.94,30.96,69,997,8.46,30.51,72,997,8.08,29.42,77,998,7.81,29.38,77,999,7.01,29.24,76,998,6.67,28.56,80,997,6.84,29.09,78,998,6.48
2025-07-04,04:33:36,4,4,0,4,25.06,104.53,73.79,0.08,44.06,0.31,0,30.9,70,1000,5.66,31.07,70,1000,6.2,31.14,71,1000,6.64,30.82,76,999,7.05,29.36,84,999,6.71,28.91,86,1000,6.48,28.63,86,999,7.09,28.72,84,998,6.54,29.35,79,1000,7.26,30.41,75,1000,7.45,30.62,76,998,8.04,30.23,76,997,8.82,28.46,85,998,8.07,28.32,78,1000,8.09,28.21,82,998,7.41,28.53,82,998,7.59,29.08,78,999,8.04,30.26,73,999,7.94,30.96,69,997,8.46,30.51,72,997,8.08,29.42,77,998,7.81,29.38,77,999,7.01,29.24,76,998,6.67,28.56,80,997,6.84,29.09,78,998,6.48
2025-07-04,05:26:14,5,4,0,4,25.06,104.53,73.79,0.08,44.06,0.31,0,31.9,70,1000,3.6,31.07,74,1000,6.2,31.14,73,1000,6.64,30.82,77,999,7.05,29.36,84,999,6.71,28.91,86,1000,6.48,28.63,86,999,7.09,28.72,84,998,6.54,29.35,79,1000,7.26,30.41,75,1000,7.45,30.62,76,998,8.04,30.23,76,997,8.82,28.46,85,998,8.07,28.32,78,1000,8.09,28.21,82,998,7.41,28.53,82,998,7.59,29.08,78,999,8.04,30.26,73,999,7.94,30.96,69,997,8.46,30.51,72,997,8.08,29.42,77,998,7.81,29.38,77,999,7.01,29.24,76,998,6.67,28.56,80,997,6.84,29.09,78,998,6.48
2025-07-04,06:36:11,6,4,0,4,25.89,112.06,73.69,0.05,42.54,0.29,0,31.9,66,1000,4.12,32.47,66,1000,6.43,31.44,73,999,5.9,29.43,83,999,6.79,29,85,1000,6.61,28.8,85,998,6.57,28.69,85,998,6.24,29.37,81,999,7.03,30.8,73,999,7.21,31.02,74,997,9.31,30.37,73,996,9.92,29.07,80,997,9.87,28.67,83,999,9.3,28.56,84,997,8.07,28.72,81,997,8.58,28.87,80,999,8.59,29.92,73,998,8.87,30.74,71,996,8.35,30.53,72,996,7.69,29.45,75,997,7.87,29.48,76,998,6.59,28.93,78,997,6.75,28.57,80,996,6.85,29.02,78,998,5.96,30.09,73,998,5.32
2025-07-04,07:24:31,7,4,0,4,25.89,112.06,73.69,0.05,42.54,0.29,0,32.9,62,1000,3.6,32.48,66,1000,6.43,31.44,73,999,5.9,29.43,83,999,6.79,29,85,1000,6.61,28.8,85,998,6.57,28.69,85,998,6.24,29.37,81,999,7.03,30.8,73,999,7.21,31.02,74,997,9.31,30.37,73,996,9.92,29.07,80,997,9.87,28.67,83,999,9.3,28.56,84,997,8.07,28.72,81,997,8.58,28.87,80,999,8.59,29.92,73,998,8.87,30.74,71,996,8.35,30.53,72,996,7.69,29.45,75,997,7.87,29.48,76,998,6.59,28.93,78,997,6.75,28.57,80,996,6.85,29.02,78,998,5.96,30.09,73,998,5.32
2025-07-04,08:31:59,8,4,0,4,27.27,121.89,72.88,0.04,40.06,0.29,0,32.9,62,999,4.12,33.07,62,999,6.43,32.26,68,999,5.9,30.64,76,999,6.79,29,85,1000,6.61,28.8,85,998,6.57,28.69,85,998,6.24,29.37,81,999,7.03,30.8,73,999,7.21,31.02,74,997,9.31,30.37,73,996,9.92,29.07,80,997,9.87,28.67,83,999,9.3,28.56,84,997,8.07,28.72,81,997,8.58,28.87,80,999,8.59,29.92,73,998,8.87,30.74,71,996,8.35,30.53,72,996,7.69,29.45,75,997,7.87,29.48,76,998,6.59,28.93,78,997,6.75,28.57,80,996,6.85,29.02,78,998,5.96,30.09,73,998,5.32
2025-07-04,09:26:36,9,4,0,4,27.27,121.89,72.88,0.04,40.06,0.29,0,33.9,59,999,7.2,32.92,66,999,5.9,30.98,75,999,6.79,29,85,1000,6.61,28.8,85,998,6.57,28.69,85,998,6.24,29.37,81,999,7.03,30.8,73,999,7.21,31.02,74,997,9.31,30.37,73,996,9.92,29.07,80,997,9.87,28.67,83,999,9.3,28.56,84,997,8.07,28.72,81,997,8.58,28.87,80,999,8.59,29.92,73,998,8.87,30.74,71,996,8.35,30.53,72,996,7.69,29.45,75,997,7.87,29.48,76,998,6.59,28.93,78,997,6.75,28.57,80,996,6.85,29.02,78,998,5.96,30.09,73,998,5.32,30.84,72,997,6.59
2025-07-04,10:25:58,10,4,0,4,28.32,127.21,72.43,0.04,39.44,0.3,0,33.9,59,998,7.2,32.92,66,999,5.9,30.98,75,999,6.79,29,85,1000,6.61,28.8,85,998,6.57,28.69,85,998,6.24,29.37,81,999,7.03,30.8,73,999,7.21,31.02,74,997,9.31,30.37,73,996,9.92,29.07,80,997,9.87,28.67,83,999,9.3,28.56,84,997,8.07,28.72,81,997,8.58,28.87,80,999,8.59,29.92,73,998,8.87,30.74,71,996,8.35,30.53,72,996,7.69,29.45,75,997,7.87,29.48,76,998,6.59,28.93,78,997,6.75,28.57,80,996,6.85,29.02,78,998,5.96,30.09,73,998,5.32,30.84,72,997,6.59
2025-07-04,11:20:50,11,4,0,4,29.51,130.64,72.3,0.05,39.72,0.3,0,33.9,59,997,6.17,34.07,59,998,5.9,32.52,67,998,6.79,30.69,77,999,6.61,28.8,85,998,6.57,28.69,85,998,6.24,29.37,81,999,7.03,30.8,73,999,7.21,31.02,74,997,9.31,30.37,73,996,9.92,29.07,80,997,9.87,28.67,83,999,9.3,28.56,84,997,8.07,28.72,81,997,8.58,28.87,80,999,8.59,29.92,73,998,8.87,30.74,71,996,8.35,30.53,72,996,7.69,29.45,75,997,7.87,29.48,76,998,6.59,28.93,78,997,6.75,28.57,80,996,6.85,29.02,78,998,5.96,30.09,73,998,5.32,30.84,72,997,6.59
