date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-09-17,01:13:11,1,3,0,2,10.7,41.99,70.98,0.12,34.72,0.66,0,27.9,65,1006,2.06,27.75,70,1006,4.8,30.33,71,1007,6.34,33.88,72,1006,7.23,31.99,77,1005,6.89,28.82,86,1006,6.37,28.66,82,1007,6.07,28.72,80,1006,6.52,28.29,80,1006,6.62,26.17,77,1008,6.46,29.95,73,1008,6.48,33.59,69,1006,6.3,32.08,74,1006,5.89,28.61,85,1007,5.81,26.89,82,1009,5.11,27.07,78,1008,4.62,26.91,79,1008,5.38,27.5,75,1011,4.48,29.05,69,1011,4.97,29.65,68,1009,5.57,28.92,70,1008,5.52,27.49,78,1010,4.07,26.9,81,1011,4.15,26.43,85,1011,3.93,26.67,81,1011,2.63
2026-09-17,07:24:45,7,3,0,3,13.03,55.22,71.56,0.09,35.73,0.66,0,32.9,55,1007,6.17,33.36,59,1007,6.95,32.46,67,1006,6.9,26.93,86,1006,6.71,26.91,84,1007,6.38,26.67,83,1006,5.85,26.51,81,1006,5.55,26.9,77,1008,5.66,28.56,70,1008,6.06,29.52,67,1006,5.41,28.4,73,1006,5.4,26.83,84,1008,5.08,26.96,80,1008,5,27.04,79,1008,4.38,26.43,81,1008,4.32,27.35,75,1010,3.99,29.07,68,1011,4.53,29.47,67,1008,5.85,28.76,71,1008,4.62,27.26,79,1010,4.1,26.8,81,1010,4.13,26.2,85,1010,4.25,25.8,86,1010,3.64,26.45,81,1012,3.27,29.63,65,1012,4.9
2026-09-17,13:14:14,13,3,0,3,13.42,62.61,72.94,0.1,36.36,0.59,0,30.9,58,1005,7.2,30.38,65,1005,6.99,28.17,73,1006,6.2,27.98,81,1006,6.02,27.8,80,1007,5.26,28.07,79,1008,5.15,30.65,70,1008,5.85,33.77,67,1006,5.28,31.8,73,1006,5.93,26.93,83,1008,5.47,26.74,83,1009,4.83,27,79,1008,4.77,26.52,81,1008,4.46,27.27,77,1010,3.94,28.88,69,1011,4.57,29.53,69,1008,5.5,28.75,71,1008,4.4,27.15,79,1010,3.64,26.72,83,1010,4.22,26.15,87,1010,4.66,25.85,87,1010,4.08,26.58,82,1012,3.2,29.78,65,1012,5.47,30.51,63,1010,6.59,29.15,69,1009,7.05
2026-09-17,18:03:13,18,3,0,3,12.01,51.95,73.51,0.11,35.87,0.72,0,28.9,65,1007,5.14,28.72,70,1007,5.25,28.36,75,1007,4.81,28.1,78,1009,4.63,31.66,68,1009,5.42,29.49,66,1007,5.3,28.42,72,1006,6.25,26.93,83,1008,5.77,26.57,86,1009,5.45,26.89,81,1009,4.56,26.69,82,1009,4.78,27.15,78,1010,4.72,28.89,70,1011,5.07,29.51,69,1008,5.95,28.57,72,1008,4.93,27.15,79,1010,3.64,26.72,83,1010,4.22,26.15,87,1010,4.66,25.85,87,1010,4.08,26.58,82,1012,3.2,29.78,65,1012,5.47,30.51,63,1010,6.59,29.15,69,1009,7.05,27.14,80,1010,4.72,26.74,83,1011,6.08
2026-09-17,21:59:33,21,3,0,2,10.68,43.33,72.92,0.11,34.63,0.67,0,27.9,74,1007,5.14,28.05,76,1007,4.81,28.09,77,1008,4.63,31.66,68,1009,5.42,29.49,66,1007,5.3,28.42,72,1006,6.25,26.93,83,1008,5.77,26.57,86,1009,5.45,26.89,81,1009,4.56,26.69,82,1009,4.78,27.15,78,1010,4.72,28.89,70,1011,5.07,29.51,69,1008,5.95,28.57,72,1008,4.93,27.08,81,1010,3.66,26.75,83,1011,4.26,26.17,86,1010,4.36,26,84,1010,4.04,26.5,81,1012,3.74,29.47,65,1012,5.27,30.16,64,1010,6.42,29.15,68,1010,4.72,27,80,1010,5.51,26.63,84,1011,5.49,26.16,85,1010,5.29
