date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-07-15,00:00:31,0,2,0,3,14.97,62.6,66.75,0.1,39.84,0.46,0,27.86,77,1002,7.04,28.07,78,1002,7.75,29.24,73,1003,7.84,30.6,67,1002,8,30.11,69,1001,7.32,28.87,74,1003,6.61,28.59,74,1003,6.23,28.22,76,1003,5.41,28.16,76,1002,6.48,28.54,73,1004,5.86,29.67,68,1004,6.18,30.54,68,1003,6.9,29.96,70,1002,6.45,28.59,78,1003,6.79,28.21,77,1004,5.58,28.23,77,1002,6.64,27.98,78,1002,7.24,28.48,75,1003,7.18,29.94,69,1003,7.71,30.41,67,1002,8.37,29.51,71,1001,8.44,28.17,78,1002,8.37,28.05,78,1003,8.49,27.47,81,1001,9.24,27.54,81,1000,9
2026-07-15,04:07:58,4,2,0,3,13.61,53.63,68.09,0.1,42.9,0.41,0,29.73,68,1003,7.29,28.94,75,1003,7.84,29.88,70,1002,7.85,30.11,69,1001,7.35,28.87,74,1003,7.05,28.59,75,1003,6.38,28.22,75,1002,5.53,28.16,75,1003,6.53,28.54,74,1004,6.19,29.67,70,1004,6.79,30.54,67,1003,7.16,29.96,69,1002,6.87,28.59,77,1003,6.49,28.21,77,1004,5.82,28.02,78,1002,7.04,27.74,80,1002,7.3,28.43,75,1003,7.76,29.93,68,1003,7.9,30.41,67,1002,8.62,29.39,72,1001,9.2,28.11,79,1002,8.5,28.26,78,1003,8.62,27.41,82,1001,9.57,27.62,80,1000,9.02,28.38,76,1002,9.43
2026-07-15,07:17:24,7,2,0,3,14.8,65.58,67.68,0.08,41.85,0.45,0,31.95,59,1002,7.61,30.26,69,1003,7.52,30.12,70,1002,7.05,28.88,75,1002,6.91,28.75,74,1003,6,28.14,77,1003,4.94,28.15,78,1002,5.51,28.58,73,1004,5.97,30.06,68,1004,6.2,30.75,66,1003,6.98,30.2,69,1002,6.63,28.85,75,1003,6.71,28.28,77,1004,6.12,28.02,78,1002,6.51,28.01,78,1002,7.25,28.18,77,1004,7.52,29.93,69,1003,8.21,30.36,67,1001,9.03,29.53,73,1001,8.97,28.21,79,1002,8.28,27.94,79,1003,8.24,27.42,82,1001,9.12,27.66,81,1000,9.11,28.23,77,1001,9.62,29.36,73,1001,10.05
2026-07-15,10:06:49,10,2,0,3,14.57,68.29,67.75,0.07,40.69,0.44,0,32.25,57,1001,7.72,30.53,68,1002,7.05,29.49,73,1002,6.91,28.75,74,1003,6,28.14,77,1003,4.94,28.15,78,1002,5.51,28.58,73,1004,5.97,30.06,68,1004,6.2,30.75,66,1003,6.98,30.2,69,1002,6.63,28.85,75,1003,6.71,28.28,77,1004,6.12,28.02,78,1002,6.51,28.01,78,1002,7.25,28.18,77,1004,7.52,29.93,69,1003,8.21,30.36,67,1001,9.03,29.53,73,1001,8.97,28.21,79,1002,8.28,27.94,79,1003,8.24,27.42,82,1001,9.12,27.66,81,1000,9.11,28.23,77,1001,9.62,29.36,73,1001,10.05,29.71,72,1000,10.24
2026-07-15,12:18:40,12,2,0,3,14.59,67.9,67.63,0.08,39.34,0.44,0,31.32,61,1001,7.5,29.73,72,1001,6.92,29.22,73,1002,6.02,28.34,75,1003,5.03,28.1,77,1002,5.72,28.72,73,1004,5.78,30.19,67,1004,5.64,30.69,66,1002,6.86,30.18,69,1002,6.45,28.82,76,1003,6.59,28.37,77,1004,6.27,28.13,78,1002,6.57,27.85,79,1002,6.85,28.43,76,1003,7.79,29.84,70,1003,8.21,30.39,67,1001,9.04,29.44,72,1001,8.79,28.17,78,1002,8.1,28.01,77,1003,8.48,27.47,81,1001,9.08,27.74,80,1001,8.32,28.34,77,1002,8.6,29.25,74,1002,9.26,29.71,72,1000,10.24,29.09,75,999,10.13
2026-07-15,14:55:50,14,2,0,3,12.73,50.93,69.25,0.1,39.2,0.37,0,29.2,69,1002,6.89,28.87,75,1002,6.92,28.83,74,1002,6.02,28.52,75,1003,5.03,28.1,77,1002,5.72,28.72,73,1004,5.78,30.19,67,1004,5.64,30.69,66,1002,6.86,30.18,69,1002,6.45,28.82,76,1003,6.59,28.37,77,1004,6.27,28.13,78,1002,6.57,27.85,79,1002,6.85,28.43,76,1003,7.79,29.84,70,1003,8.21,30.39,67,1001,9.04,29.44,72,1001,8.79,28.17,78,1002,8.1,28.01,77,1003,8.48,27.47,81,1001,9.08,27.74,80,1001,8.32,28.34,77,1002,8.6,29.25,74,1002,9.26,29.47,72,1000,9.58,29.24,73,999,9.66
