date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-01-07,02:04:42,2,2,0,4,46.89,119.98,245.55,1.84,110.65,7.29,0.97,13.9,62,1021,3.6,14.07,62,1021,5.25,16.77,49,1021,6.82,20.38,38,1020,5.47,23.21,27,1018,5.77,21.56,28,1020,4.62,20.21,28,1021,5.54,18.82,26,1020,5.59,18.09,25,1020,5.34,17.64,25,1022,5.45,21.24,21,1022,6.55,22.96,23,1019,5.45,22.87,24,1018,5.7,20.83,27,1020,4.79,19.77,24,1020,4.51,18.52,24,1019,3.91,17.62,25,1019,4.02,17.59,27,1020,4.31,21.28,20,1021,3.82,23.04,22,1018,2.48,22.82,28,1018,1.08,20.19,41,1019,3.4,19.5,42,1020,3.11,18.7,25,1019,3.43,17.87,25,1018,4.43
2026-01-07,04:03:42,4,2,0,4,50.92,130.38,254.61,2.59,111.92,7.23,0.9,16.9,51,1022,4.12,18.77,42,1021,6.82,21.38,34,1020,5.47,23.21,27,1018,5.77,21.56,28,1020,4.62,20.21,28,1021,5.54,18.82,26,1020,5.59,18.09,25,1020,5.34,17.64,25,1022,5.45,21.24,21,1022,6.55,22.96,23,1019,5.45,22.87,24,1018,5.7,20.83,27,1020,4.79,19.77,24,1020,4.51,18.52,24,1019,3.91,17.62,25,1019,4.02,17.59,27,1020,4.31,21.28,20,1021,3.82,23.04,22,1018,2.48,22.82,28,1018,1.08,20.19,41,1019,3.4,19.5,42,1020,3.11,18.7,25,1019,3.43,17.87,25,1018,4.43,17.7,27,1020,4.58
2026-01-07,05:30:16,5,2,0,4,52.86,133.05,264.57,2.75,114.19,7.33,0.9,19.9,42,1022,6.69,20.07,42,1022,6.82,21.23,36,1021,5.47,22.16,32,1019,5.77,21.56,28,1020,4.62,20.21,28,1021,5.54,18.82,26,1020,5.59,18.09,25,1020,5.34,17.64,25,1022,5.45,21.24,21,1022,6.55,22.96,23,1019,5.45,22.87,24,1018,5.7,20.83,27,1020,4.79,19.77,24,1020,4.51,18.52,24,1019,3.91,17.62,25,1019,4.02,17.59,27,1020,4.31,21.28,20,1021,3.82,23.04,22,1018,2.48,22.82,28,1018,1.08,20.19,41,1019,3.4,19.5,42,1020,3.11,18.7,25,1019,3.43,17.87,25,1018,4.43,17.7,27,1020,4.58
2026-01-07,06:40:54,6,2,0,4,56.6,132.35,283.13,2.33,125.89,7.87,0.87,21.9,35,1021,5.66,22.56,32,1021,5.7,22.83,29,1019,5.87,21.56,29,1020,4.62,20.12,28,1021,5.95,18.76,26,1020,5.86,18.07,25,1020,5.5,17.49,26,1022,5.43,21.21,21,1022,6.55,22.95,24,1019,5.37,22.93,24,1018,5.62,20.86,27,1020,4.54,19.78,24,1020,4.62,18.43,24,1019,3.91,17.62,24,1019,3.8,17.73,26,1020,3.74,21.23,20,1021,3.69,22.89,22,1018,1.57,22.59,28,1018,1.96,19.95,47,1019,4.1,19.37,49,1020,2.63,18.91,26,1019,3.62,17.89,25,1019,4.28,17.77,27,1020,4.45,21.43,19,1021,4.85
2026-01-07,07:29:43,7,2,0,4,56.6,132.35,283.13,2.33,125.89,7.87,0.87,22.9,31,1021,4.63,23.23,29,1021,5.7,23.16,28,1019,5.87,21.56,29,1020,4.62,20.12,28,1021,5.95,18.76,26,1020,5.86,18.07,25,1020,5.5,17.49,26,1022,5.43,21.21,21,1022,6.55,22.95,24,1019,5.37,22.93,24,1018,5.62,20.86,27,1020,4.54,19.78,24,1020,4.62,18.43,24,1019,3.91,17.62,24,1019,3.8,17.73,26,1020,3.74,21.23,20,1021,3.69,22.89,22,1018,1.57,22.59,28,1018,1.96,19.95,47,1019,4.1,19.37,49,1020,2.63,18.91,26,1019,3.62,17.89,25,1019,4.28,17.77,27,1020,4.45,21.43,19,1021,4.85
2026-01-07,08:37:12,8,2,0,4,54.46,117.76,269.24,1.44,136.42,8.01,0.73,23.9,22,1019,5.14,24.07,22,1019,5.7,23.78,24,1019,5.87,22.4,27,1020,4.62,20.12,28,1021,5.95,18.76,26,1020,5.86,18.07,25,1020,5.5,17.49,26,1022,5.43,21.21,21,1022,6.55,22.95,24,1019,5.37,22.93,24,1018,5.62,20.86,27,1020,4.54,19.78,24,1020,4.62,18.43,24,1019,3.91,17.62,24,1019,3.8,17.73,26,1020,3.74,21.23,20,1021,3.69,22.89,22,1018,1.57,22.59,28,1018,1.96,19.95,47,1019,4.1,19.37,49,1020,2.63,18.91,26,1019,3.62,17.89,25,1019,4.28,17.77,27,1020,4.45,21.43,19,1021,4.85
2026-01-07,09:33:20,9,2,0,3,42.75,90.47,228.21,1,134.31,6.27,0.52,23.9,22,1019,4.12,23.78,24,1019,5.87,22.4,27,1020,4.62,20.12,28,1021,5.95,18.76,26,1020,5.86,18.07,25,1020,5.5,17.49,26,1022,5.43,21.21,21,1022,6.55,22.95,24,1019,5.37,22.93,24,1018,5.62,20.86,27,1020,4.54,19.78,24,1020,4.62,18.43,24,1019,3.91,17.62,24,1019,3.8,17.73,26,1020,3.74,21.23,20,1021,3.69,22.89,22,1018,1.57,22.59,28,1018,1.96,19.95,47,1019,4.1,19.37,49,1020,2.63,18.91,26,1019,3.62,17.89,25,1019,4.28,17.77,27,1020,4.45,21.43,19,1021,4.85,23.5,23,1018,2.13
2026-01-07,10:29:57,10,2,0,3,42.75,90.47,228.21,1,134.31,6.27,0.52,23.9,20,1018,5.14,23.78,23,1019,5.87,22.4,26,1020,4.62,20.12,28,1021,5.95,18.76,26,1020,5.86,18.07,25,1020,5.5,17.49,26,1022,5.43,21.21,21,1022,6.55,22.95,24,1019,5.37,22.93,24,1018,5.62,20.86,27,1020,4.54,19.78,24,1020,4.62,18.43,24,1019,3.91,17.62,24,1019,3.8,17.73,26,1020,3.74,21.23,20,1021,3.69,22.89,22,1018,1.57,22.59,28,1018,1.96,19.95,47,1019,4.1,19.37,49,1020,2.63,18.91,26,1019,3.62,17.89,25,1019,4.28,17.77,27,1020,4.45,21.43,19,1021,4.85,23.5,23,1018,2.13
2026-01-07,11:25:16,11,2,0,3,35.28,74.18,203.64,0.87,131.61,5.12,0.41,23.9,20,1018,3.6,24.07,20,1018,5.87,23.23,23,1019,4.62,21.44,26,1020,5.95,18.76,26,1020,5.86,18.07,25,1020,5.5,17.49,26,1022,5.43,21.21,21,1022,6.55,22.95,24,1019,5.37,22.93,24,1018,5.62,20.86,27,1020,4.54,19.78,24,1020,4.62,18.43,24,1019,3.91,17.62,24,1019,3.8,17.73,26,1020,3.74,21.23,20,1021,3.69,22.89,22,1018,1.57,22.59,28,1018,1.96,19.95,47,1019,4.1,19.37,49,1020,2.63,18.91,26,1019,3.62,17.89,25,1019,4.28,17.77,27,1020,4.45,21.43,19,1021,4.85,23.5,23,1018,2.13
2026-01-07,12:56:25,12,2,0,3,32.64,69.28,203.03,1.36,130.52,5.38,0.45,20.9,23,1019,3.09,21.2,25,1019,4.83,20.34,27,1020,6.08,18.66,27,1020,6.26,17.9,26,1020,5.75,17.37,27,1022,6.09,21.06,22,1023,7.06,22.74,23,1019,5.69,22.76,23,1019,5.81,20.75,25,1020,5.6,19.6,24,1020,5.23,18.37,24,1019,4.57,17.33,25,1019,4.11,17.41,26,1020,4.12,21.02,20,1021,3.73,22.76,21,1018,1.38,22.18,29,1018,4.17,19.84,45,1020,3.73,19.26,46,1019,2.56,18.81,27,1019,3.78,17.83,25,1018,4.21,17.66,26,1020,4.06,21.42,20,1022,4.67,23.44,25,1018,2.49,23.21,30,1017,0.57
