date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-07-17,02:05:15,2,3,0,4,30.94,131.06,77.55,0.1,42.62,0.45,0,29.9,70,1002,2.57,30.07,70,1003,4.93,29.96,69,1003,4.95,30.38,68,1002,4.97,30.22,70,1000,5.95,29.05,76,1001,5.77,28.65,77,1002,5.6,28.22,75,1001,5.23,27.86,77,1001,5.39,28.54,73,1003,5.89,29.89,68,1003,6.34,30.61,67,1001,6.32,30.11,70,1000,6.63,29.02,76,1001,6.03,28.79,79,1001,6.7,28.17,81,1000,7.51,27.9,82,999,7.04,28.66,77,1000,7.79,28.92,78,1000,7.05,29.01,77,999,6.29,28.86,78,998,7.46,28.43,82,999,5.98,28.44,81,1000,6.51,28.41,81,998,5.87,28.41,81,998,6.21
2025-07-17,03:59:08,3,3,0,4,31.02,133.99,77.53,0.1,43.25,0.44,0,30.9,58,1003,4.12,30.62,62,1003,4.95,30.71,65,1002,4.97,30.22,70,1000,5.95,29.05,76,1001,5.77,28.65,77,1002,5.6,28.22,75,1001,5.23,27.86,77,1001,5.39,28.54,73,1003,5.89,29.89,68,1003,6.34,30.61,67,1001,6.32,30.11,70,1000,6.63,29.02,76,1001,6.03,28.79,79,1001,6.7,28.17,81,1000,7.51,27.9,82,999,7.04,28.66,77,1000,7.79,28.92,78,1000,7.05,29.01,77,999,6.29,28.86,78,998,7.46,28.43,82,999,5.98,28.44,81,1000,6.51,28.41,81,998,5.87,28.41,81,998,6.21,28.96,78,999,7.12
2025-07-17,04:46:18,4,3,0,4,30.5,132.8,77.53,0.09,43.47,0.43,0,31.9,55,1003,3.09,32.07,55,1003,4.95,31.56,60,1002,4.97,30.84,65,1001,5.95,29.05,76,1001,5.77,28.65,77,1002,5.6,28.22,75,1001,5.23,27.86,77,1001,5.39,28.54,73,1003,5.89,29.89,68,1003,6.34,30.61,67,1001,6.32,30.11,70,1000,6.63,29.02,76,1001,6.03,28.79,79,1001,6.7,28.17,81,1000,7.51,27.9,82,999,7.04,28.66,77,1000,7.79,28.92,78,1000,7.05,29.01,77,999,6.29,28.86,78,998,7.46,28.43,82,999,5.98,28.44,81,1000,6.51,28.41,81,998,5.87,28.41,81,998,6.21,28.96,78,999,7.12
2025-07-17,05:28:36,5,3,0,4,30.5,132.8,77.53,0.09,43.47,0.43,0,31.9,55,1003,4.12,32.07,55,1003,4.95,31.56,60,1002,4.97,30.84,65,1001,5.95,29.05,76,1001,5.77,28.65,77,1002,5.6,28.22,75,1001,5.23,27.86,77,1001,5.39,28.54,73,1003,5.89,29.89,68,1003,6.34,30.61,67,1001,6.32,30.11,70,1000,6.63,29.02,76,1001,6.03,28.79,79,1001,6.7,28.17,81,1000,7.51,27.9,82,999,7.04,28.66,77,1000,7.79,28.92,78,1000,7.05,29.01,77,999,6.29,28.86,78,998,7.46,28.43,82,999,5.98,28.44,81,1000,6.51,28.41,81,998,5.87,28.41,81,998,6.21,28.96,78,999,7.12
2025-07-17,06:37:22,6,3,0,4,29.11,129,77.17,0.07,43.3,0.41,0,32.9,52,1002,3.09,32.22,58,1002,5.03,31.12,64,1001,6.21,28.85,76,1002,5.46,28.27,77,1003,5.55,28.01,77,1002,5.42,27.79,77,1002,4.82,28.44,73,1003,5.17,29.89,68,1003,5.92,30.44,66,1002,6.1,29.87,70,1001,6.27,28.87,75,1002,5.92,28.48,79,1001,8.09,28.13,80,1000,7.11,28.03,81,1000,6.27,28.65,77,1001,7.45,28.47,79,1000,8.79,29.04,76,999,7.56,28.83,78,999,6.48,28.31,81,999,8.45,28.41,82,999,7.73,28.08,83,998,7.09,28.07,83,998,6.45,28.88,78,999,7.17,30.13,71,999,7.81
2025-07-17,07:26:14,7,3,0,4,29.11,129,77.17,0.07,43.3,0.41,0,33.9,49,1002,5.14,32.85,56,1003,5.03,31.46,63,1001,6.21,28.85,76,1002,5.46,28.27,77,1003,5.55,28.01,77,1002,5.42,27.79,77,1002,4.82,28.44,73,1003,5.17,29.89,68,1003,5.92,30.44,66,1002,6.1,29.87,70,1001,6.27,28.87,75,1002,5.92,28.48,79,1001,8.09,28.13,80,1000,7.11,28.03,81,1000,6.27,28.65,77,1001,7.45,28.47,79,1000,8.79,29.04,76,999,7.56,28.83,78,999,6.48,28.31,81,999,8.45,28.41,82,999,7.73,28.08,83,998,7.09,28.07,83,998,6.45,28.88,78,999,7.17,30.13,71,999,7.81
2025-07-17,08:33:59,8,3,0,4,28.37,127.05,76.59,0.07,42.56,0.41,0,33.9,49,1001,6.17,34.07,49,1002,5.03,32.76,56,1001,6.21,30.59,67,1002,5.46,28.27,77,1003,5.55,28.01,77,1002,5.42,27.79,77,1002,4.82,28.44,73,1003,5.17,29.89,68,1003,5.92,30.44,66,1002,6.1,29.87,70,1001,6.27,28.87,75,1002,5.92,28.48,79,1001,8.09,28.13,80,1000,7.11,28.03,81,1000,6.27,28.65,77,1001,7.45,28.47,79,1000,8.79,29.04,76,999,7.56,28.83,78,999,6.48,28.31,81,999,8.45,28.41,82,999,7.73,28.08,83,998,7.09,28.07,83,998,6.45,28.88,78,999,7.17,30.13,71,999,7.81
2025-07-17,09:29:43,9,3,0,4,27.54,124.69,75.87,0.06,41.47,0.41,0,33.9,49,1001,6.17,32.76,56,1001,6.21,30.59,67,1002,5.46,28.27,77,1003,5.55,28.01,77,1002,5.42,27.79,77,1002,4.82,28.44,73,1003,5.17,29.89,68,1003,5.92,30.44,66,1002,6.1,29.87,70,1001,6.27,28.87,75,1002,5.92,28.48,79,1001,8.09,28.13,80,1000,7.11,28.03,81,1000,6.27,28.65,77,1001,7.45,28.47,79,1000,8.79,29.04,76,999,7.56,28.83,78,999,6.48,28.31,81,999,8.45,28.41,82,999,7.73,28.08,83,998,7.09,28.07,83,998,6.45,28.88,78,999,7.17,30.13,71,999,7.81,30.74,69,997,7.87
2025-07-17,10:28:28,10,3,0,4,26.72,122.06,75.51,0.06,40.58,0.41,0,32.9,52,1001,6.17,32.1,58,1001,6.21,30.26,68,1002,5.46,28.27,77,1003,5.55,28.01,77,1002,5.42,27.79,77,1002,4.82,28.44,73,1003,5.17,29.89,68,1003,5.92,30.44,66,1002,6.1,29.87,70,1001,6.27,28.87,75,1002,5.92,28.48,79,1001,8.09,28.13,80,1000,7.11,28.03,81,1000,6.27,28.65,77,1001,7.45,28.47,79,1000,8.79,29.04,76,999,7.56,28.83,78,999,6.48,28.31,81,999,8.45,28.41,82,999,7.73,28.08,83,998,7.09,28.07,83,998,6.45,28.88,78,999,7.17,30.13,71,999,7.81,30.74,69,997,7.87
2025-07-17,11:22:45,11,3,0,4,25.92,119.3,75.11,0.06,39.67,0.4,0,32.9,52,1000,6.17,33.07,52,1000,6.21,31.66,60,1001,5.46,29.87,69,1002,5.55,28.01,77,1002,5.42,27.79,77,1002,4.82,28.44,73,1003,5.17,29.89,68,1003,5.92,30.44,66,1002,6.1,29.87,70,1001,6.27,28.87,75,1002,5.92,28.48,79,1001,8.09,28.13,80,1000,7.11,28.03,81,1000,6.27,28.65,77,1001,7.45,28.47,79,1000,8.79,29.04,76,999,7.56,28.83,78,999,6.48,28.31,81,999,8.45,28.41,82,999,7.73,28.08,83,998,7.09,28.07,83,998,6.45,28.88,78,999,7.17,30.13,71,999,7.81,30.74,69,997,7.87
