date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-05-25,04:16:22,4,0,0,3,15.71,62.53,84.7,0.06,41.38,0.35,0,30.9,66,1008,7.72,30.87,69,1008,9.38,31.03,70,1007,9.46,30.14,76,1004,9.38,28.5,87,1005,8.76,28.17,88,1006,6.8,27.7,91,1004,8.22,27.71,90,1004,8.27,28.88,83,1006,8.02,30.78,74,1006,8.55,31.34,72,1005,8.17,30.34,76,1003,8.67,28.75,85,1005,6.52,28.17,88,1005,6.81,27.85,90,1004,7.39,27.77,89,1004,7.29,28.84,83,1006,7.56,30.75,74,1006,9.52,31.53,70,1005,8.88,30.56,74,1004,8.64,28.82,86,1005,7.36,28.32,89,1006,7.17,27.79,91,1005,7.36,27.68,91,1005,7.44,28.97,84,1006,8.28
2026-05-25,08:59:59,8,0,0,3,16.08,65.95,83.33,0.04,40.33,0.35,0,34.9,52,1006,10.29,35.07,52,1006,9.43,33.36,60,1005,9.41,30.64,76,1005,8.05,28.06,88,1006,7.03,27.68,91,1004,8.26,27.62,90,1004,8.32,28.7,84,1006,8.34,30.55,75,1006,8.73,31.13,72,1005,8.34,30.23,76,1004,8.46,28.63,86,1005,6.66,28.11,87,1006,6.73,27.74,90,1004,7.69,27.51,90,1004,7.86,28.74,83,1006,8.31,30.65,74,1006,8.72,31.37,71,1005,9.68,30.53,74,1004,8.47,28.65,87,1005,6.93,28.12,90,1006,7.27,27.75,91,1005,7.67,27.73,91,1005,8.19,28.95,82,1006,8.88,30.81,74,1006,9.43
2026-05-25,12:39:40,12,0,0,3,20.87,77.98,84.93,0.06,40.44,0.36,0,32.9,58,1004,10.29,31.52,68,1004,7.17,29.68,78,1005,6.45,27.56,91,1004,8.14,27.52,91,1004,7.87,28.68,83,1006,8.3,30.52,75,1006,8.48,31.23,71,1005,7.63,30.43,75,1004,7.35,28.53,85,1005,6.91,28.02,88,1006,6.73,27.65,89,1005,6.96,27.44,91,1004,7.03,28.66,83,1006,8.3,30.52,75,1007,8.62,31.27,71,1005,9.91,30.55,74,1004,9.04,28.53,87,1005,7.46,28.12,89,1006,7.13,27.61,92,1004,7.86,27.63,91,1005,8.06,28.8,84,1007,8.26,30.69,74,1006,9.55,31.26,72,1005,9.66,30.32,77,1003,9.24
2026-05-25,15:54:01,15,0,0,3,18.45,67.41,82.34,0.09,38.61,0.37,0,29.9,79,1005,6.69,29.38,82,1005,6.45,28.4,87,1004,8.14,27.52,91,1004,7.87,28.68,83,1006,8.3,30.52,75,1006,8.48,31.23,71,1005,7.63,30.43,75,1004,7.35,28.53,85,1005,6.91,28.02,88,1006,6.73,27.65,89,1005,6.96,27.44,91,1004,7.03,28.66,83,1006,8.3,30.52,75,1007,8.62,31.27,71,1005,9.91,30.55,74,1004,9.04,28.53,87,1005,7.46,28.12,89,1006,7.13,27.61,92,1004,7.86,27.63,91,1005,8.06,28.8,84,1007,8.26,30.69,74,1006,9.55,31.26,72,1005,9.66,30.32,77,1003,9.24,28.61,87,1004,7.15
2026-05-25,17:47:32,17,0,0,3,15.25,59.81,81.19,0.09,38.19,0.38,0,28.9,79,1006,4.12,29.07,79,1006,6.06,28.57,83,1005,8.07,28.09,87,1005,7.77,28.66,84,1006,7.9,30.46,75,1007,8.19,31.43,71,1005,7.31,30.68,74,1004,6.53,28.53,85,1005,6.91,28.02,88,1006,6.73,27.65,89,1005,6.96,27.44,91,1004,7.03,28.66,83,1006,8.3,30.52,75,1007,8.62,31.27,71,1005,9.91,30.55,74,1004,9.04,28.53,87,1005,7.46,28.12,89,1006,7.13,27.61,92,1004,7.86,27.63,91,1005,8.06,28.8,84,1007,8.26,30.69,74,1006,9.55,31.26,72,1005,9.66,30.32,77,1003,9.24,28.61,87,1004,7.15
2026-05-25,19:47:52,19,0,0,3,13.32,57.16,80.47,0.09,37.87,0.38,0,28.9,84,1005,5.14,29.07,84,1004,8.07,28.58,86,1004,7.77,28.8,84,1005,7.9,30.46,75,1007,8.19,31.43,71,1005,7.31,30.68,74,1004,6.53,28.57,86,1005,6.21,28.18,87,1006,6.03,27.68,89,1005,6.91,27.4,91,1005,6.42,28.66,83,1007,7.77,30.52,74,1007,8.39,31.37,70,1005,9.18,30.67,73,1004,8.83,28.66,86,1005,7.15,28.06,89,1007,7.26,27.65,91,1005,7.28,27.62,91,1005,8.05,28.8,82,1007,9.99,30.58,74,1007,8.75,31.38,71,1005,9.59,30.41,76,1003,9.38,28.68,87,1004,7.29,28.12,90,1005,7.57
2026-05-25,21:14:50,21,0,0,3,12.94,57.21,80.23,0.1,37.5,0.39,0,28.9,79,1004,5.14,28.58,83,1004,7.77,28.8,83,1005,7.9,30.46,75,1007,8.19,31.43,71,1005,7.31,30.68,74,1004,6.53,28.57,86,1005,6.21,28.18,87,1006,6.03,27.68,89,1005,6.91,27.4,91,1005,6.42,28.66,83,1007,7.77,30.52,74,1007,8.39,31.37,70,1005,9.18,30.67,73,1004,8.83,28.66,86,1005,7.15,28.06,89,1007,7.26,27.65,91,1005,7.28,27.62,91,1005,8.05,28.8,82,1007,9.99,30.58,74,1007,8.75,31.38,71,1005,9.59,30.41,76,1003,9.38,28.68,87,1004,7.29,28.12,90,1005,7.57,27.9,88,1004,7.88
