date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-07-26,00:03:09,0,6,1,4,23.82,109.88,67.7,0.12,37.51,0.52,0,27.45,82,1000,5.56,27.68,82,1001,6.34,28.8,77,1002,6.96,30.28,71,1001,6.62,29.37,74,1000,6.37,28.24,80,1001,7.26,27.67,83,1002,7.74,27.35,84,1000,7.48,27.24,83,1000,8.14,27.74,80,1001,7.97,28.47,77,1001,8.07,28.32,78,999,7.89,28.11,81,998,8.38,27.55,83,999,7.58,27.38,81,1000,8.01,27.29,82,998,7.84,27.37,82,998,8.36,27.69,81,998,8.64,29.14,77,998,9.98,29.8,74,997,9.18,29.09,79,996,7.65,27.75,85,997,7.35,27.6,84,998,7.1,27.73,83,997,7.57,27.76,81,996,8.49
2026-07-26,04:29:14,4,6,1,4,22.12,104.7,68.34,0.12,39.04,0.45,0,29.42,73,1003,6.39,28.64,79,1002,6.87,29.42,75,1001,6.98,29.46,76,1000,6.57,28.08,82,1001,6.8,27.55,84,1001,7.69,27.5,84,1000,8.06,27.41,81,1000,7.61,27.71,81,1001,8.3,29.18,74,1001,8.13,29.47,74,999,9.66,28.74,77,998,8.94,27.77,82,999,8.57,27.51,82,1000,7.93,27.3,83,998,8.42,27.46,82,998,8.73,27.85,80,998,9.05,29.19,76,998,9.6,29.66,74,997,9.8,29.11,79,996,8.61,27.85,84,997,7.44,27.75,83,998,7.79,27.81,81,997,8.95,27.59,82,996,8.74,27.98,82,997,9.64
2026-07-26,07:37:53,7,6,1,4,21.33,100.39,67.93,0.07,38.28,0.43,0,32.19,62,1001,6.64,30.22,73,1001,6.66,30.01,74,1001,6.87,28.89,79,1001,6.7,27.71,84,1001,7.57,27.43,83,1000,8.09,27.48,81,1000,7.97,27.81,79,1001,8.7,29.25,73,1001,8.02,29.58,74,999,9.17,28.86,77,998,8.72,27.62,83,999,8.74,27.48,81,1000,7.88,27.32,83,998,7.94,27.36,83,998,8.63,27.76,81,998,8.63,29.28,75,998,8.97,29.67,74,997,10.56,29.01,79,996,9,27.88,84,997,7.47,27.6,84,998,7.63,27.59,84,996,8.5,27.76,80,996,9.32,27.99,84,997,9.78,29.41,79,997,9.67
2026-07-26,10:03:46,10,6,1,4,21.47,101.86,67.9,0.06,38.23,0.41,0,32.09,62,1001,6.14,30.01,74,1001,6.87,28.89,79,1001,6.7,27.71,84,1001,7.57,27.43,83,1000,8.09,27.48,81,1000,7.97,27.81,79,1001,8.7,29.25,73,1001,8.02,29.58,74,999,9.17,28.86,77,998,8.72,27.62,83,999,8.74,27.48,81,1000,7.88,27.32,83,998,7.94,27.36,83,998,8.63,27.76,81,998,8.63,29.28,75,998,8.97,29.67,74,997,10.56,29.01,79,996,9,27.88,84,997,7.47,27.6,84,998,7.63,27.59,84,996,8.5,27.76,80,996,9.32,27.99,84,997,9.78,29.41,79,997,9.67,29.85,77,995,9.78
2026-07-26,12:06:28,12,6,1,3,21.06,99.09,67.76,0.06,39.29,0.4,0,30.93,66,1000,7.06,29.14,78,1000,6.2,28.32,82,1001,7.24,27.48,84,1000,8.67,27.48,82,1000,7.86,27.75,81,1001,8.39,29.23,74,1001,8.79,29.64,74,999,9.16,28.85,77,998,9,27.74,82,999,8.26,27.45,82,1000,7.88,27.41,82,998,8.37,27.36,83,998,8.1,27.7,81,999,8.03,28.88,77,999,8.39,29.67,74,997,10.56,29.01,79,996,9,27.88,84,997,7.47,27.6,84,998,7.63,27.59,84,996,8.5,27.76,80,996,9.32,27.99,84,997,9.78,29.41,79,997,9.67,29.85,77,995,9.78,29.2,80,995,8.77
2026-07-26,14:38:55,14,6,1,3,19.48,91.11,68.28,0.11,42.69,0.36,0,29.11,75,1001,6.27,28.53,81,1001,6.2,28.25,82,1001,7.24,27.83,83,1000,8.67,27.48,82,1000,7.86,27.75,81,1001,8.39,29.23,74,1001,8.79,29.64,74,999,9.16,28.85,77,998,9,27.74,82,999,8.26,27.45,82,1000,7.88,27.41,82,998,8.37,27.36,83,998,8.1,27.7,81,999,8.03,28.88,77,999,8.39,29.74,74,997,9.11,29.11,79,996,8.51,27.82,85,997,8.08,27.54,84,998,6.86,27.82,81,997,7.91,27.63,80,996,8.73,27.9,82,997,8.33,29.28,80,997,9.46,29.91,78,996,8.5,29.27,80,995,8.07
2026-07-26,16:04:39,16,6,1,3,19.17,87.13,66.96,0.11,43.21,0.39,0,28.64,77,1002,6.45,28.25,82,1001,7.24,27.83,83,1000,8.67,27.48,82,1000,7.86,27.75,81,1001,8.39,29.23,74,1001,8.79,29.64,74,999,9.16,28.85,77,998,9,27.74,82,999,8.26,27.45,82,1000,7.88,27.41,82,998,8.37,27.36,83,998,8.1,27.7,81,999,8.03,28.88,77,999,8.39,29.74,74,997,9.11,29.11,79,996,8.51,27.82,85,997,8.08,27.54,84,998,6.86,27.82,81,997,7.91,27.63,80,996,8.73,27.9,82,997,8.33,29.28,80,997,9.46,29.91,78,996,8.5,29.27,80,995,8.07,27.81,86,996,7.21
2026-07-26,18:03:26,18,6,1,3,19.26,84.51,65.93,0.11,43.79,0.41,0,28.06,79,1001,5.01,27.64,84,1001,7.08,27.62,81,1001,7.23,27.88,77,1002,7.45,29.14,74,1002,7.92,29.7,72,1000,8.15,28.81,76,998,8.91,27.62,81,999,8.15,27.4,82,1000,7.59,27.29,81,998,7.82,27.23,81,998,8.75,27.55,81,999,7.78,28.81,78,999,8.77,29.76,74,997,9.49,29.23,78,996,8.54,27.82,85,997,8.08,27.54,84,998,6.86,27.82,81,997,7.91,27.63,80,996,8.73,27.9,82,997,8.33,29.28,80,997,9.46,29.91,78,996,8.5,29.27,80,995,8.07,27.81,86,996,7.21,27.69,85,997,7.54
2026-07-26,20:12:07,20,6,1,3,20.67,88.76,64.46,0.11,42.95,0.46,0,27.6,81,1001,5.93,27.37,84,1001,7.08,27.43,82,1001,7.23,27.71,79,1002,7.45,29.14,74,1002,7.92,29.7,72,1000,8.15,28.81,76,998,8.91,27.62,81,999,8.15,27.4,82,1000,7.59,27.29,81,998,7.82,27.23,81,998,8.75,27.55,81,999,7.78,28.81,78,999,8.77,29.76,74,997,9.49,29.23,78,996,8.54,27.8,85,997,7.48,27.64,83,998,7.08,27.81,81,997,7.5,27.75,80,997,9.02,27.89,81,998,9.47,29.42,79,998,9.2,30.03,76,996,8.63,29.3,79,996,7.52,27.83,86,996,7.79,27.71,84,998,7.18
2026-07-26,22:02:08,22,6,1,3,21.15,91.87,65.19,0.1,43.05,0.46,0,27.41,81,1000,7.57,27.43,82,1001,7.23,27.71,79,1002,7.45,29.14,74,1002,7.92,29.7,72,1000,8.15,28.81,76,998,8.91,27.62,81,999,8.15,27.4,82,1000,7.59,27.29,81,998,7.82,27.23,81,998,8.75,27.55,81,999,7.78,28.81,78,999,8.77,29.76,74,997,9.49,29.23,78,996,8.54,27.8,85,997,7.48,27.64,83,998,7.08,27.81,81,997,7.5,27.75,80,997,9.02,27.89,81,998,9.47,29.42,79,998,9.2,30.03,76,996,8.63,29.3,79,996,7.52,27.83,86,996,7.79,27.71,84,998,7.18,27.57,84,996,8.46
