date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-07-05,03:54:10,3,6,1,4,28.81,150.7,67.53,0.09,42.04,0.59,0,29.7,73,999,6.76,28.78,79,999,7.06,29.73,77,998,7.61,29.64,78,997,7.43,28.38,84,998,7.5,28.28,82,1000,6.88,28.06,82,998,6.25,28,80,998,6.97,28.36,80,999,7.5,29.82,76,998,7.4,30.61,73,997,7.59,29.94,77,995,6.7,28.28,86,996,7.21,28.21,84,998,6.5,27.74,84,996,5.03,27.86,82,996,4.37,28.59,78,997,6.08,30.22,73,996,6,30.91,73,995,6.03,29.32,80,994,6.29,28.56,86,995,5.34,28.09,87,996,5.21,28.02,84,994,4.7,28.13,81,994,4.64,28.56,79,994,4.91
2026-07-05,07:31:36,7,6,1,4,28.73,146.72,67.56,0.06,42.13,0.58,0,31.05,68,999,5.95,29.79,76,999,7.59,29.74,76,998,7.87,28.62,82,999,6.85,28.08,83,1000,7.25,27.77,84,999,6.27,28.01,80,998,7.28,28.45,77,999,7.78,29.84,74,999,7.55,30.56,73,997,7.65,29.8,77,996,6.97,28.31,83,997,7.16,28.04,83,998,6.97,27.65,85,996,6.32,27.9,82,996,5.94,28.15,82,997,6.83,30.03,74,997,6.26,30.83,73,995,6.14,29.89,77,994,7.03,28.42,86,996,6.48,28.6,84,996,4.88,27.76,87,995,5.29,27.87,81,994,3.91,28.47,79,995,5.47,30.84,71,995,5.35
2026-07-05,10:20:13,10,6,1,4,28.64,145.07,67.47,0.06,41.48,0.57,0,32.18,64,997,7.75,30.32,75,998,7.87,29.26,80,999,6.85,28.08,83,1000,7.25,27.77,84,999,6.27,28.01,80,998,7.28,28.45,77,999,7.78,29.84,74,999,7.55,30.56,73,997,7.65,29.8,77,996,6.97,28.31,83,997,7.16,28.04,83,998,6.97,27.65,85,996,6.32,27.9,82,996,5.94,28.15,82,997,6.83,30.03,74,997,6.26,30.83,73,995,6.14,29.89,77,994,7.03,28.42,86,996,6.48,28.6,84,996,4.88,27.76,87,995,5.29,27.87,81,994,3.91,28.47,79,995,5.47,30.84,71,995,5.35,30.44,77,995,6.07
2026-07-05,12:19:28,12,6,1,4,28.63,142.21,67.72,0.06,41.08,0.59,0,31.12,68,997,7.41,29.47,78,998,7.17,28.69,81,999,7.2,27.78,84,998,6.16,27.93,82,998,7.69,28.35,79,999,7.25,30.08,74,998,7.74,30.64,73,997,7.32,29.88,76,996,7.34,28.17,85,997,7.53,28.06,84,998,6.44,27.72,85,996,5.64,27.92,82,996,4.9,28.19,81,997,6.53,29.68,76,997,6.4,30.83,73,995,6.14,29.89,77,994,7.03,28.42,86,996,6.48,28.6,84,996,4.88,27.76,87,995,5.29,27.87,81,994,3.91,28.47,79,995,5.47,30.84,71,995,5.35,30.44,77,995,6.07,30.07,78,994,7.62
2026-07-05,14:46:58,14,6,1,4,27.24,131.53,66.39,0.11,38.91,0.63,0,28.78,79,999,7.35,28.49,83,999,7.17,28.36,83,999,7.2,28.02,84,998,6.16,27.93,82,998,7.69,28.35,79,999,7.25,30.08,74,998,7.74,30.64,73,997,7.32,29.88,76,996,7.34,28.17,85,997,7.53,28.06,84,998,6.44,27.72,85,996,5.64,27.92,82,996,4.9,28.19,81,997,6.53,29.68,76,997,6.4,30.83,73,995,5.66,29.57,78,994,6.61,28.52,85,996,6.15,28.36,86,997,4.67,27.7,88,995,5.28,27.75,83,995,4.96,28.58,79,996,5.03,30.37,73,996,4.36,29.81,79,995,5.92,29.64,80,995,7.61
2026-07-05,16:12:49,16,6,1,4,27.51,131.88,67.12,0.11,39.99,0.63,0,28.59,79,999,6.49,28.36,83,999,7.2,28.02,84,998,6.16,27.93,82,998,7.69,28.35,79,999,7.25,30.08,74,998,7.74,30.64,73,997,7.32,29.88,76,996,7.34,28.17,85,997,7.53,28.06,84,998,6.44,27.72,85,996,5.64,27.92,82,996,4.9,28.19,81,997,6.53,29.68,76,997,6.4,30.83,73,995,5.66,29.57,78,994,6.61,28.52,85,996,6.15,28.36,86,997,4.67,27.7,88,995,5.28,27.75,83,995,4.96,28.58,79,996,5.03,30.37,73,996,4.36,29.81,79,995,5.92,29.64,80,995,7.61,28.54,82,996,5.97
2026-07-05,18:07:22,18,6,1,4,28.46,135.55,69.43,0.11,43.08,0.62,0,28.22,80,1000,5.79,27.99,84,999,5.56,27.98,83,999,6.98,28.65,78,999,6.9,30.06,74,999,7.32,30.8,72,997,6.93,29.92,76,996,7.06,28.36,85,997,7.35,28.11,85,998,6.36,27.96,85,997,5.56,27.86,84,997,4.97,28.1,84,997,7.04,30,75,997,7.09,30.94,72,995,6.72,29.58,79,994,7.39,28.52,85,996,6.15,28.36,86,997,4.67,27.7,88,995,5.28,27.75,83,995,4.96,28.58,79,996,5.03,30.37,73,996,4.36,29.81,79,995,5.92,29.64,80,995,7.61,28.54,82,996,5.97,28.43,79,999,4.73
2026-07-05,20:17:16,20,6,1,4,28.59,134.77,70.11,0.11,44.47,0.61,0,28.21,81,999,4.75,27.73,85,998,5.56,27.8,84,998,6.98,28.34,80,999,6.9,30.06,74,999,7.32,30.8,72,997,6.93,29.92,76,996,7.06,28.36,85,997,7.35,28.11,85,998,6.36,27.96,85,997,5.56,27.86,84,997,4.97,28.1,84,997,7.04,30,75,997,7.09,30.94,72,995,6.72,29.58,79,994,7.39,28.61,85,996,6.29,28.06,87,997,6.23,28,83,995,5.89,28.22,82,995,5.58,28.72,81,995,6.45,30.27,75,996,3.34,30.11,78,996,6.29,29.51,81,995,7.4,28.44,85,997,5.92,28.44,78,999,4.08
