date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-08-01,03:24:25,3,5,1,4,31.08,130.99,71.39,0.15,37.09,0.62,0,27.79,82,998,5.09,27.79,83,999,5.56,27.61,85,998,8.26,27.87,83,998,8.41,27.55,85,998,8.16,27.53,83,1000,7.45,27.33,84,998,7.04,27.11,85,998,7.46,27.61,83,1000,7.22,28.39,79,1001,7.19,29.06,76,999,7.27,28.52,80,1000,7.28,27.63,83,1000,7.52,27.61,83,1002,6.38,27.35,83,1001,6.3,27.52,81,1001,5.25,27.46,82,1002,6.4,27.8,81,1002,9.32,27.96,80,1001,7.26,27.9,81,1000,6.4,27.66,83,1001,5.53,27.39,84,1003,6.94,27.2,84,1002,7.51,27.29,83,1001,7.84,27.67,81,1003,7.45
2026-08-01,06:33:17,6,5,1,4,27.06,118.82,69.1,0.11,35.25,0.63,0,27.95,80,999,5.07,27.89,83,999,6.54,28.19,82,999,7.77,27.62,85,1000,5.68,27.5,84,1000,7.38,27.26,85,999,6.76,27.26,84,999,6.9,27.69,82,1000,7.05,29.01,76,1001,7.61,29.07,76,1000,6.75,28.78,79,1000,7.71,27.75,82,1000,6.48,27.61,81,1001,6.83,27.51,82,1000,7.28,27.55,81,1001,7.09,27.46,82,1002,6.4,27.8,81,1002,9.32,27.96,80,1001,7.26,27.9,81,1000,6.4,27.66,83,1001,5.53,27.39,84,1003,6.94,27.2,84,1002,7.51,27.29,83,1001,7.84,27.67,81,1003,7.45,29.12,73,1003,7.91
2026-08-01,09:08:47,9,5,1,4,26.38,117.63,68.62,0.1,35.17,0.63,0,28.65,78,998,6.43,28.23,82,998,7.77,27.82,85,999,5.68,27.5,84,1000,7.38,27.26,85,999,6.76,27.26,84,999,6.9,27.69,82,1000,7.05,29.01,76,1001,7.61,29.07,76,1000,6.75,28.78,79,1000,7.71,27.75,82,1000,6.48,27.61,81,1001,6.83,27.51,82,1000,7.28,27.55,81,1001,7.09,27.41,83,1001,7.13,28.18,79,1002,7.07,27.95,81,1000,9.02,27.82,83,999,9.69,27.7,82,1001,5.91,27.4,83,1002,7.2,26.93,84,1001,7.56,26.94,85,1001,7.72,27.64,81,1002,8.45,29.04,74,1002,8.41,29.44,73,1001,8.9
2026-08-01,11:20:00,11,5,1,4,26.25,115.55,68.42,0.11,34.95,0.63,0,29.09,76,998,7.17,28.27,82,998,7.77,28.05,83,999,5.68,27.76,84,999,7.38,27.26,85,999,6.76,27.26,84,999,6.9,27.69,82,1000,7.05,29.01,76,1001,7.61,29.07,76,1000,6.75,28.78,79,1000,7.71,27.75,82,1000,6.48,27.61,81,1001,6.83,27.51,82,1000,7.28,27.55,81,1001,7.09,27.41,83,1001,7.13,28.18,79,1002,7.07,27.95,81,1000,9.02,27.82,83,999,9.69,27.7,82,1001,5.91,27.4,83,1002,7.2,26.93,84,1001,7.56,26.94,85,1001,7.72,27.64,81,1002,8.45,29.04,74,1002,8.41,29.44,73,1001,8.9
2026-08-01,13:37:04,13,5,1,4,26.48,116.86,68.74,0.14,35.12,0.66,0,28.34,79,998,7.64,27.99,83,1000,4.08,27.88,84,1000,7.49,27.46,85,999,6.1,27.21,84,999,7.16,27.84,79,1000,7.47,28.48,77,1001,6.98,29.7,73,999,7.41,28.8,77,999,7.27,27.99,80,1000,6.76,27.58,82,1001,6.86,27.23,83,1000,6.6,27.27,83,1000,5.86,27.44,82,1001,5.59,28.32,77,1002,4.93,28.49,77,1001,9.11,28.05,80,999,11.09,27.6,83,1001,7.02,27.49,82,1002,6.8,27.28,83,1001,6.87,27,84,1001,7.6,27.78,79,1002,7.22,29.09,74,1002,7.82,29.5,72,1001,7.67,28.83,74,1000,7.34
2026-08-01,15:03:44,15,5,1,4,26.94,118.93,68.51,0.14,34.7,0.66,0,28.24,79,1000,4.37,27.88,84,1000,7.49,27.46,85,999,6.1,27.21,84,999,7.16,27.84,79,1000,7.47,28.48,77,1001,6.98,29.7,73,999,7.41,28.8,77,999,7.27,27.99,80,1000,6.76,27.58,82,1001,6.86,27.23,83,1000,6.6,27.27,83,1000,5.86,27.44,82,1001,5.59,28.32,77,1002,4.93,28.49,77,1001,9.11,28.05,80,999,11.09,27.6,83,1001,7.02,27.49,82,1002,6.8,27.28,83,1001,6.87,27,84,1001,7.6,27.78,79,1002,7.22,29.09,74,1002,7.82,29.5,72,1001,7.67,28.83,74,1000,7.34,27.77,78,1001,6.85
2026-08-01,17:04:27,17,5,1,4,27.74,125.09,68.26,0.14,34.28,0.66,0,27.83,81,999,7.72,27.65,84,1000,7.49,27.5,85,1000,6.1,27.36,84,999,7.16,27.84,79,1000,7.47,28.48,77,1001,6.98,29.7,73,999,7.41,28.8,77,999,7.27,27.99,80,1000,6.76,27.58,82,1001,6.86,27.23,83,1000,6.6,27.27,83,1000,5.86,27.44,82,1001,5.59,28.32,77,1002,4.93,28.49,77,1001,9.11,28.05,80,999,11.09,27.6,83,1001,7.02,27.49,82,1002,6.8,27.28,83,1001,6.87,27,84,1001,7.6,27.78,79,1002,7.22,29.09,74,1002,7.82,29.5,72,1001,7.67,28.83,74,1000,7.34,27.77,78,1001,6.85
2026-08-01,19:15:17,19,5,1,4,28.03,128.53,67.78,0.14,33.49,0.66,0,27.71,84,1000,6.69,27.69,85,1000,5.75,27.4,86,1000,6.83,27.61,83,1001,6.15,28.84,77,1001,6.74,29.2,75,999,7.58,28.73,77,999,6.62,27.85,82,1000,6,27.49,81,1001,7.45,27.25,83,1000,6.58,27.15,81,1000,6.76,27.31,80,1001,7.04,28.84,74,1002,6.7,29.29,74,1000,8.04,28.77,74,1000,7.34,27.85,78,1001,7.51,27.5,79,1002,6.92,27.29,80,1001,6.71,27.2,81,1001,6.64,27.55,79,1002,7.03,28.79,74,1002,6.8,29.25,74,1001,7.22,28.67,75,1000,7,27.56,79,1001,6.51,27.34,79,1002,6.37
2026-08-01,20:58:44,20,5,1,4,27.66,126.79,67.04,0.15,32.57,0.66,0,27.43,84,999,5.28,27.5,85,999,5.75,27.4,86,999,6.83,27.57,83,1000,6.15,28.84,77,1001,6.74,29.2,75,999,7.58,28.73,77,999,6.62,27.85,82,1000,6,27.49,81,1001,7.45,27.25,83,1000,6.58,27.15,81,1000,6.76,27.31,80,1001,7.04,28.84,74,1002,6.7,29.29,74,1000,8.04,28.77,74,1000,7.34,27.85,78,1001,7.51,27.5,79,1002,6.92,27.29,80,1001,6.71,27.2,81,1001,6.64,27.55,79,1002,7.03,28.79,74,1002,6.8,29.25,74,1001,7.22,28.67,75,1000,7,27.56,79,1001,6.51,27.34,79,1002,6.37
2026-08-01,22:03:29,22,5,1,4,27.52,126.41,67.15,0.15,32.72,0.65,0,27.31,85,999,5.91,27.4,86,999,6.83,27.57,83,1000,6.15,28.84,77,1001,6.74,29.2,75,999,7.58,28.73,77,999,6.62,27.85,82,1000,6,27.49,81,1001,7.45,27.25,83,1000,6.58,27.15,81,1000,6.76,27.31,80,1001,7.04,28.84,74,1002,6.7,29.29,74,1000,8.04,28.77,74,1000,7.34,27.85,78,1001,7.51,27.5,79,1002,6.92,27.29,80,1001,6.71,27.2,81,1001,6.64,27.55,79,1002,7.03,28.79,74,1002,6.8,29.25,74,1001,7.22,28.67,75,1000,7,27.56,79,1001,6.51,27.34,79,1002,6.37,27.09,81,1000,6.77
