date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-08-11,02:02:21,2,1,0,3,18.28,77.48,72.3,0.1,38.98,0.42,0,26.85,82,1002,7.18,27.54,80,1002,8,27.84,79,1002,8.73,28.49,77,1001,8.96,28.45,77,999,8.2,27.27,81,1001,7.36,27.12,81,1001,7.01,27.04,80,1000,7.31,27.22,78,1001,7.93,27.3,78,1002,7.22,27.96,77,1003,7.92,28.7,74,1001,8.19,28.01,79,1001,6.99,27.57,81,1003,6.49,27.13,81,1004,6.64,26.95,81,1003,6.55,26.91,82,1003,6.65,27.02,81,1004,8.06,28.36,75,1004,7.49,28,76,1003,7.72,27.58,82,1001,9.65,27.26,83,1003,7.31,26.94,83,1004,7.99,26.57,85,1002,8.81,26.74,82,1002,8.74
2026-08-11,04:22:40,4,1,0,3,18.61,82.56,72.45,0.09,40.05,0.44,0,28.27,74,1002,8.2,27.84,79,1002,8.73,28.49,77,1001,8.96,28.45,77,999,8.2,27.27,81,1001,7.36,27.12,81,1001,7.01,27.04,80,1000,7.31,27.22,78,1001,7.93,27.3,78,1002,7.22,27.96,77,1003,7.92,28.7,74,1001,8.19,28.01,79,1001,6.99,27.57,81,1003,6.49,27.13,81,1004,6.64,26.95,81,1003,6.55,26.91,82,1003,6.65,27.02,81,1004,8.06,28.36,75,1004,7.49,28,76,1003,7.72,27.58,82,1001,9.65,27.26,83,1003,7.31,26.94,83,1004,7.99,26.57,85,1002,8.81,26.74,82,1002,8.74,27.39,77,1002,9.7
2026-08-11,05:54:54,5,1,0,3,19.63,89.17,71.51,0.07,40.1,0.47,0,29.34,70,1002,8.96,28.43,77,1002,8.73,28.61,76,1001,8.96,28.44,77,1000,8.2,27.27,81,1001,7.36,27.12,81,1001,7.01,27.04,80,1000,7.31,27.22,78,1001,7.93,27.3,78,1002,7.22,27.96,77,1003,7.92,28.7,74,1001,8.19,28.01,79,1001,6.99,27.57,81,1003,6.49,27.13,81,1004,6.64,26.95,81,1003,6.55,26.91,82,1003,6.65,27.02,81,1004,8.06,28.36,75,1004,7.49,28,76,1003,7.72,27.58,82,1001,9.65,27.26,83,1003,7.31,26.94,83,1004,7.99,26.57,85,1002,8.81,26.74,82,1002,8.74,27.39,77,1002,9.7
2026-08-11,07:14:29,7,1,0,3,19.89,90.85,71.3,0.06,40.14,0.47,0,30.06,67,1002,8.17,28.82,74,1001,8.7,28.61,77,1001,7.78,27.38,81,1001,7.17,27.12,79,1002,6.23,27.1,79,1000,7.34,27.12,78,1000,8.03,27.22,78,1002,7.55,28.2,76,1002,7.28,28.98,74,1001,7.54,28.45,76,1001,6.18,27.65,80,1003,6.61,27.34,79,1003,6.4,26.95,81,1002,6.03,26.91,80,1003,6.97,27.27,79,1004,7.76,28.2,76,1004,8.02,28.92,74,1002,8.5,28.44,76,1002,9.71,27.5,81,1003,8.6,27.07,81,1003,9.11,26.98,78,1002,8.93,26.96,78,1001,9.55,27.32,78,1002,9.89,28.4,75,1003,9.14
2026-08-11,09:02:31,9,1,0,3,19.95,91.9,71.37,0.05,40.57,0.46,0,30.45,66,1000,8.73,28.93,75,1000,7.78,27.96,79,1001,7.17,27.12,79,1002,6.23,27.1,79,1000,7.34,27.12,78,1000,8.03,27.22,78,1002,7.55,28.2,76,1002,7.28,28.98,74,1001,7.54,28.45,76,1001,6.18,27.65,80,1003,6.61,27.34,79,1003,6.4,26.95,81,1002,6.03,26.91,80,1003,6.97,27.27,79,1004,7.76,28.2,76,1004,8.02,28.92,74,1002,8.5,28.44,76,1002,9.71,27.5,81,1003,8.6,27.07,81,1003,9.11,26.98,78,1002,8.93,26.96,78,1001,9.55,27.32,78,1002,9.89,28.4,75,1003,9.14,28.69,75,1002,9.81
2026-08-11,10:53:11,10,1,0,3,20.2,93.71,71.23,0.05,40.52,0.47,0,29.93,68,999,7.87,28.58,77,1000,7.78,28.18,79,1000,7.17,27.61,79,1001,6.23,27.1,79,1000,7.34,27.12,78,1000,8.03,27.22,78,1002,7.55,28.2,76,1002,7.28,28.98,74,1001,7.54,28.45,76,1001,6.18,27.65,80,1003,6.61,27.34,79,1003,6.4,26.95,81,1002,6.03,26.91,80,1003,6.97,27.27,79,1004,7.76,28.2,76,1004,8.02,28.92,74,1002,8.5,28.44,76,1002,9.71,27.5,81,1003,8.6,27.07,81,1003,9.11,26.98,78,1002,8.93,26.96,78,1001,9.55,27.32,78,1002,9.89,28.4,75,1003,9.14,28.69,75,1002,9.81
