date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-07-08,00:01:11,0,2,0,4,38.69,149.86,77.5,0.12,50.49,0.6,0,28.08,79,997,5.86,27.97,82,997,6.08,28.19,80,997,6.42,29.54,75,998,6.36,30.36,75,997,8.09,29.37,79,995,9.03,28.06,85,997,8.95,27.94,82,998,8.5,27.8,81,997,8.96,27.78,80,997,8.13,28.27,77,999,9.35,29.95,70,999,9.41,30.37,71,999,10.09,29.47,74,998,9.74,28.17,78,1000,9.22,28.09,79,1001,9.07,27.93,79,1000,9.24,27.97,81,1000,9.26,28.44,77,1001,9.6,29.63,75,1002,10.78,29.6,76,1000,11.46,28.91,78,999,11.64,28.17,80,1000,10.58,27.98,80,1001,10.5,28.01,79,999,10.79
2026-07-08,04:16:58,4,2,0,4,39.05,151.32,77.79,0.11,52.29,0.6,0,29.37,72,998,6.4,29.01,76,998,6.81,29.92,74,997,8.35,29.45,78,996,9.13,28.09,85,997,9.13,28.33,80,998,8.43,27.73,81,997,8.37,27.84,79,997,8.12,28.34,77,999,9.22,30.09,70,999,9.32,30.41,70,998,9.89,29.46,74,998,9.09,28.16,77,1000,9.16,27.96,80,1001,8.19,27.94,79,1000,8.93,28.13,78,1000,8.96,28.23,79,1001,9.9,29.64,75,1002,10.79,29.89,74,1000,11.13,29.12,77,999,11.56,28.14,79,1000,11.07,27.83,82,1001,10.25,27.72,84,999,10.7,27.53,87,999,11.15,28.45,78,1000,12.97
2026-07-08,07:31:31,7,2,0,4,37.74,147.23,76.43,0.06,51.79,0.6,0,32.12,64,997,7.91,30.69,74,997,8.07,30.36,76,996,9,28.98,82,997,8.94,28.4,79,998,8.27,27.57,84,997,8.12,27.39,85,997,7.44,28.36,80,999,8.45,30.05,71,999,9.56,30.3,71,999,9.91,29.23,77,998,9.54,28.17,78,1000,9.47,27.84,80,1001,8.46,27.84,81,1000,8.92,28.01,79,1000,9.81,28.27,78,1001,10.01,29.11,77,1002,10.56,29.95,74,1000,11.7,29.19,76,999,12.39,27.83,82,1000,11.36,28.01,79,1001,10.39,27.49,87,999,11.07,27.63,86,999,11.71,28.28,77,1000,12.94,29.46,77,1000,12.51
2026-07-08,10:22:55,10,2,0,4,35.83,142.45,75.49,0.06,48.77,0.59,0,32.22,64,996,8.55,30.36,76,996,9,28.98,82,997,8.94,28.4,79,998,8.27,27.57,84,997,8.12,27.39,85,997,7.44,28.36,80,999,8.45,30.05,71,999,9.56,30.3,71,999,9.91,29.23,77,998,9.54,28.17,78,1000,9.47,27.84,80,1001,8.46,27.84,81,1000,8.92,28.01,79,1000,9.81,28.27,78,1001,10.01,29.11,77,1002,10.56,29.95,74,1000,11.7,29.19,76,999,12.39,27.83,82,1000,11.36,28.01,79,1001,10.39,27.49,87,999,11.07,27.63,86,999,11.71,28.28,77,1000,12.94,29.46,77,1000,12.51,29.96,75,998,12.27
2026-07-08,12:23:27,12,2,0,4,34.35,138.07,75.34,0.07,48.2,0.61,0,30.98,69,995,8.97,29.18,81,996,9.2,28.69,80,997,7.83,27.67,84,997,7.99,27.46,84,997,7.25,28.17,79,999,8.84,29.68,73,999,9.19,30.4,72,998,10.07,29.22,75,998,9.66,28.21,78,1000,9.86,27.77,80,1001,8.91,27.97,80,1000,9.25,28.05,78,1000,9.06,28.09,81,1001,10.43,29.78,74,1002,10.84,29.69,75,1000,12.36,29.04,78,999,11.9,27.97,80,1001,11.44,27.83,82,1001,10.35,27.44,88,999,11.14,27.86,81,999,11.78,28.48,78,1000,12.58,29.66,76,1000,11.85,29.96,75,998,12.51,29.2,78,997,12.75
2026-07-08,17:41:42,17,2,0,4,41.68,146.88,76.64,0.14,44.95,0.69,0,28.26,78,998,7.4,28.18,81,998,7.83,28.01,82,998,7.99,27.7,83,997,7.25,28.17,79,999,8.84,29.68,73,999,9.19,30.4,72,998,10.07,29.22,75,998,9.66,28.21,78,1000,9.86,27.77,80,1001,8.91,27.97,80,1000,9.25,28.05,78,1000,9.06,28.09,81,1001,10.43,29.78,74,1002,10.84,29.69,75,1000,12.36,29.04,78,999,11.9,27.97,80,1001,11.44,27.83,82,1001,10.35,27.44,88,999,11.14,27.86,81,999,11.78,28.48,78,1000,12.58,29.66,76,1000,11.85,29.96,75,998,12.51,29.2,78,997,12.75,28,83,998,11.31
