date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-07-22,03:33:14,3,2,0,4,25.25,122.09,64.12,0.11,42.51,0.66,0,29.97,70,1000,4.81,29.07,77,1000,5.36,29.94,73,999,6.58,29.81,74,998,6,28.13,83,998,6.69,27.87,82,1000,4.84,27.63,83,998,5.43,27.36,84,997,5.54,27.84,81,999,3.7,29.14,75,999,4.13,29.95,72,998,4.98,29.65,74,997,6.19,28.28,82,998,6.16,27.95,84,999,5.22,27.97,81,998,4.4,27.79,82,998,4.06,28.21,79,1000,3.35,29.17,75,1000,5.35,29.49,73,998,4.5,29.38,75,997,5.95,28.15,82,999,5.15,27.9,83,1001,5.47,27.74,83,998,7.6,27.72,83,999,3.68,27.8,83,1001,4.85
2026-07-22,06:32:57,6,2,0,4,23.46,110.61,63.65,0.1,42.36,0.66,0,32.59,60,999,5.75,30.43,71,999,6.86,30.03,74,999,5.98,28.02,83,998,7.38,27.96,81,1001,3.82,27.74,81,998,5.71,27.44,83,997,6.15,27.83,81,999,3.9,29.55,73,999,4.29,29.78,72,998,5.95,29.71,73,997,5.98,28.4,81,998,6.17,28.04,83,999,6.84,27.94,80,998,5.09,27.68,82,998,3.9,28.02,80,999,3.68,29.43,74,1000,5.67,29.94,72,999,6.1,28.67,77,998,6.4,28.2,81,999,5.98,28,83,1001,7.43,27.69,83,999,5.8,27.47,83,999,5.18,27.84,81,1001,5.97,29.39,74,1002,5.7
2026-07-22,09:29:15,9,2,0,4,23.24,108.74,64.23,0.08,42.23,0.63,0,32.92,59,998,6.9,30.46,72,998,5.98,28.93,79,998,7.38,27.96,81,1001,3.82,27.74,81,998,5.71,27.44,83,997,6.15,27.83,81,999,3.9,29.55,73,999,4.29,29.78,72,998,5.95,29.71,73,997,5.98,28.4,81,998,6.17,28.04,83,999,6.84,27.94,80,998,5.09,27.68,82,998,3.9,28.02,80,999,3.68,29.43,74,1000,5.67,29.94,72,999,6.1,28.67,77,998,6.4,28.2,81,999,5.98,28,83,1001,7.43,27.69,83,999,5.8,27.47,83,999,5.18,27.84,81,1001,5.97,29.39,74,1002,5.7,30.28,71,1000,5.34
2026-07-22,11:50:11,11,2,0,4,23.42,106.41,64.66,0.09,40.96,0.61,0,31.34,65,998,6.16,29.91,74,998,5.98,29.28,77,998,7.38,28.61,79,1000,3.82,27.74,81,998,5.71,27.44,83,997,6.15,27.83,81,999,3.9,29.55,73,999,4.29,29.78,72,998,5.95,29.71,73,997,5.98,28.4,81,998,6.17,28.04,83,999,6.84,27.94,80,998,5.09,27.68,82,998,3.9,28.02,80,999,3.68,29.43,74,1000,5.67,29.94,72,999,6.1,28.67,77,998,6.4,28.2,81,999,5.98,28,83,1001,7.43,27.69,83,999,5.8,27.47,83,999,5.18,27.84,81,1001,5.97,29.39,74,1002,5.7,30.28,71,1000,5.34
2026-07-22,14:06:12,14,2,0,3,22.73,93.59,64.11,0.11,39.73,0.59,0,29.63,73,998,7,28.3,83,998,7.47,28.13,82,999,4.48,27.87,82,998,6.18,27.22,84,998,6.19,28.02,79,999,4.34,29.77,72,999,4.58,30.55,70,997,6.41,29.27,75,997,6.79,28.18,83,997,7.24,28.23,80,1001,1.18,27.79,82,998,6.73,27.52,84,997,5.74,28.06,81,999,4.98,29.75,73,1000,6.01,29.75,73,998,6.39,28.99,77,997,6.8,27.95,83,998,7.36,27.86,83,1000,7.71,27.57,83,998,4.57,27.3,85,999,6.57,27.97,81,1001,4.91,29.07,75,1002,5.18,29.01,75,1000,4.2,28.58,80,1000,6
