date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-08-15,01:26:57,1,5,1,3,17.43,76.08,69.18,0.09,41.3,0.44,0,27.9,69,1002,5.66,28.52,71,1002,6.91,29.82,73,1003,7.71,28.8,74,1002,7.76,28.39,75,1001,7.57,27.28,81,1002,7.49,26.95,80,1003,7.32,26.48,82,1002,6.75,26.55,84,1001,7.38,27.12,78,1002,7.9,28.17,75,1002,8,28.9,73,1000,8.49,28.27,75,1000,8.36,27.33,79,1001,7.53,26.88,81,1002,7.46,26.54,84,1001,7.84,26.95,81,1000,7.38,27.22,78,1001,8.12,28.3,74,1002,7.82,28.91,72,1001,8.82,28.27,76,1000,8.68,27.46,78,1002,8.35,27.09,80,1004,8.28,26.88,82,1002,8.74,26.9,81,1001,7.91
2026-08-15,02:54:57,2,5,1,3,17.55,79.25,68.88,0.1,43.06,0.44,0,27.9,74,1003,7.2,28.07,74,1003,6.91,28.97,75,1003,7.71,28.56,74,1002,7.76,28.39,75,1001,7.57,27.28,81,1002,7.49,26.95,80,1003,7.32,26.48,82,1002,6.75,26.55,84,1001,7.38,27.12,78,1002,7.9,28.17,75,1002,8,28.9,73,1000,8.49,28.27,75,1000,8.36,27.33,79,1001,7.53,26.88,81,1002,7.46,26.54,84,1001,7.84,26.95,81,1000,7.38,27.22,78,1001,8.12,28.3,74,1002,7.82,28.91,72,1001,8.82,28.27,76,1000,8.68,27.46,78,1002,8.35,27.09,80,1004,8.28,26.88,82,1002,8.74,26.9,81,1001,7.91
2026-08-15,03:42:46,3,5,1,3,17.86,80.26,68.86,0.09,44.14,0.44,0,28.9,65,1003,5.14,29.63,68,1003,7.71,28.89,71,1002,7.76,28.39,75,1001,7.57,27.28,81,1002,7.49,26.95,80,1003,7.32,26.48,82,1002,6.75,26.55,84,1001,7.38,27.12,78,1002,7.9,28.17,75,1002,8,28.9,73,1000,8.49,28.27,75,1000,8.36,27.33,79,1001,7.53,26.88,81,1002,7.46,26.54,84,1001,7.84,26.95,81,1000,7.38,27.22,78,1001,8.12,28.3,74,1002,7.82,28.91,72,1001,8.82,28.27,76,1000,8.68,27.46,78,1002,8.35,27.09,80,1004,8.28,26.88,82,1002,8.74,26.9,81,1001,7.91,27.33,79,1003,8.98
2026-08-15,04:35:27,4,5,1,3,18.08,80.68,68.57,0.08,45.15,0.44,0,28.9,74,1004,6.17,29.65,68,1004,7.71,28.9,71,1003,7.76,28.39,75,1001,7.57,27.28,81,1002,7.49,26.95,80,1003,7.32,26.48,82,1002,6.75,26.55,84,1001,7.38,27.12,78,1002,7.9,28.17,75,1002,8,28.9,73,1000,8.49,28.27,75,1000,8.36,27.33,79,1001,7.53,26.88,81,1002,7.46,26.54,84,1001,7.84,26.95,81,1000,7.38,27.22,78,1001,8.12,28.3,74,1002,7.82,28.91,72,1001,8.82,28.27,76,1000,8.68,27.46,78,1002,8.35,27.09,80,1004,8.28,26.88,82,1002,8.74,26.9,81,1001,7.91,27.33,79,1003,8.98
2026-08-15,05:28:32,5,5,1,3,18.08,80.68,68.57,0.08,45.15,0.44,0,29.9,62,1004,5.66,30.07,62,1004,7.71,29.66,66,1003,7.76,28.95,71,1002,7.57,27.28,81,1002,7.49,26.95,80,1003,7.32,26.48,82,1002,6.75,26.55,84,1001,7.38,27.12,78,1002,7.9,28.17,75,1002,8,28.9,73,1000,8.49,28.27,75,1000,8.36,27.33,79,1001,7.53,26.88,81,1002,7.46,26.54,84,1001,7.84,26.95,81,1000,7.38,27.22,78,1001,8.12,28.3,74,1002,7.82,28.91,72,1001,8.82,28.27,76,1000,8.68,27.46,78,1002,8.35,27.09,80,1004,8.28,26.88,82,1002,8.74,26.9,81,1001,7.91,27.33,79,1003,8.98
2026-08-15,06:44:34,6,5,1,3,17.98,79.61,67.64,0.06,46.24,0.43,0,30.9,55,1004,8.23,30.39,60,1004,7.59,30.38,69,1003,7.58,27.43,80,1003,7.14,26.95,81,1004,7.18,26.4,83,1002,6.97,26.42,83,1001,6.97,27.18,78,1002,7.64,28.5,73,1002,7.8,28.89,72,1000,8.59,28.27,75,1000,8.22,27.48,78,1001,7.19,26.86,80,1002,7.14,26.58,84,1000,7.2,26.76,83,1000,7.11,27.36,79,1001,7.29,28.58,73,1002,7.4,29.21,71,1001,8.65,28.34,76,1000,8.3,27.64,77,1002,7.92,27.12,80,1003,7.7,26.85,83,1002,8.23,26.87,83,1001,8.04,27.55,79,1003,8.66,28.95,72,1003,8.87
2026-08-15,07:33:38,7,5,1,3,17.61,78.27,67.08,0.06,46.09,0.43,0,30.9,51,1003,5.14,31.07,51,1003,7.59,30.75,58,1003,7.58,28.64,71,1003,7.14,26.95,81,1004,7.18,26.4,83,1002,6.97,26.42,83,1001,6.97,27.18,78,1002,7.64,28.5,73,1002,7.8,28.89,72,1000,8.59,28.27,75,1000,8.22,27.48,78,1001,7.19,26.86,80,1002,7.14,26.58,84,1000,7.2,26.76,83,1000,7.11,27.36,79,1001,7.29,28.58,73,1002,7.4,29.21,71,1001,8.65,28.34,76,1000,8.3,27.64,77,1002,7.92,27.12,80,1003,7.7,26.85,83,1002,8.23,26.87,83,1001,8.04,27.55,79,1003,8.66,28.95,72,1003,8.87
2026-08-15,08:33:53,8,5,1,3,17.11,76.06,66.74,0.06,45.61,0.42,0,30.9,55,1003,7.2,31.07,55,1003,7.59,30.74,61,1003,7.58,28.64,72,1003,7.14,26.95,81,1004,7.18,26.4,83,1002,6.97,26.42,83,1001,6.97,27.18,78,1002,7.64,28.5,73,1002,7.8,28.89,72,1000,8.59,28.27,75,1000,8.22,27.48,78,1001,7.19,26.86,80,1002,7.14,26.58,84,1000,7.2,26.76,83,1000,7.11,27.36,79,1001,7.29,28.58,73,1002,7.4,29.21,71,1001,8.65,28.34,76,1000,8.3,27.64,77,1002,7.92,27.12,80,1003,7.7,26.85,83,1002,8.23,26.87,83,1001,8.04,27.55,79,1003,8.66,28.95,72,1003,8.87
2026-08-15,09:29:39,9,5,1,3,17.11,76.06,66.74,0.06,45.61,0.42,0,30.9,55,1003,8.75,30.74,61,1003,7.58,28.64,72,1003,7.14,26.95,81,1004,7.18,26.4,83,1002,6.97,26.42,83,1001,6.97,27.18,78,1002,7.64,28.5,73,1002,7.8,28.89,72,1000,8.59,28.27,75,1000,8.22,27.48,78,1001,7.19,26.86,80,1002,7.14,26.58,84,1000,7.2,26.76,83,1000,7.11,27.36,79,1001,7.29,28.58,73,1002,7.4,29.21,71,1001,8.65,28.34,76,1000,8.3,27.64,77,1002,7.92,27.12,80,1003,7.7,26.85,83,1002,8.23,26.87,83,1001,8.04,27.55,79,1003,8.66,28.95,72,1003,8.87,29.28,71,1002,9.44
2026-08-15,10:26:25,10,5,1,3,16.75,74.76,66.78,0.06,44.99,0.42,0,30.9,55,1003,8.75,30.74,60,1003,7.58,28.72,69,1003,7.14,26.95,81,1004,7.18,26.4,83,1002,6.97,26.42,83,1001,6.97,27.18,78,1002,7.64,28.5,73,1002,7.8,28.89,72,1000,8.59,28.27,75,1000,8.22,27.48,78,1001,7.19,26.86,80,1002,7.14,26.58,84,1000,7.2,26.76,83,1000,7.11,27.36,79,1001,7.29,28.58,73,1002,7.4,29.21,71,1001,8.65,28.34,76,1000,8.3,27.64,77,1002,7.92,27.12,80,1003,7.7,26.85,83,1002,8.23,26.87,83,1001,8.04,27.55,79,1003,8.66,28.95,72,1003,8.87,29.28,71,1002,9.44
