date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-07-31,00:05:40,0,4,0,4,31.38,126.9,86.81,0.13,47.21,0.61,0,27.21,85,997,4.06,27.33,85,997,4.32,28.5,79,998,5.06,30.49,71,996,4.65,29.98,74,995,6.06,28.16,85,996,6.19,28.02,82,998,5.46,27.39,86,996,6.87,27.41,84,996,4.77,27.77,81,998,6.16,27.86,81,999,7.35,28.53,78,997,8.25,28.48,78,997,8.31,27.57,83,999,6.53,27.65,82,999,8.07,27.22,84,999,6.7,27.06,86,999,5.7,27.69,82,1000,6.49,29.18,75,1001,7.45,29.44,75,999,7.4,28.6,79,999,6.69,27.69,84,1000,6.82,27.57,84,1001,6.94,27.45,84,1000,6.61,27.66,82,1000,7.26
2026-07-31,04:25:21,4,4,0,4,32.06,134.59,83.2,0.13,44.28,0.62,0,28.25,78,999,4.23,28.06,80,998,5.06,29.5,75,997,4.65,29.98,74,995,6.06,28.16,85,996,6.19,28.02,82,998,5.46,27.39,86,996,6.87,27.41,84,996,4.77,27.77,81,998,6.16,27.86,81,999,7.35,28.53,78,997,8.25,28.48,78,997,8.31,27.57,83,999,6.53,27.65,82,999,8.07,27.48,83,999,6.1,27.23,84,999,6.06,27.66,83,1000,6.68,29.27,75,1001,7.07,29.86,73,1000,7.2,29.2,76,999,7.59,27.97,82,1000,7.03,27.71,82,1001,6.78,27.46,84,1000,6.48,27.49,83,1000,6.49,28.05,80,1001,6.4
2026-07-31,07:52:29,7,4,0,4,30.78,132.11,76.1,0.08,40.13,0.61,0,32.24,62,997,5.11,30.47,73,996,4.92,30.29,74,996,6.93,28.95,81,997,5.66,27.9,84,997,5.51,27.51,87,996,5.75,27.41,87,996,5.45,27.61,84,998,6.76,29.27,76,999,6.84,28.3,80,997,9.36,28.83,78,998,8,28.12,80,1002,5.22,27.7,83,999,8.14,27.27,83,998,5.67,27.15,85,999,5.74,27.66,82,1001,5.95,29.16,75,1001,6.37,29.62,75,1000,6.83,28.99,78,999,6.77,27.89,82,1000,6.68,27.7,83,1001,6.31,27.44,83,1000,6.4,27.63,82,1000,6.64,28.13,80,1001,6.76,29.33,75,1001,7.63
2026-07-31,10:43:23,10,4,0,4,29.64,127.45,72.65,0.09,38.64,0.61,0,32.74,61,995,5.95,29.92,76,995,6.93,29.34,79,996,5.66,28.57,82,996,5.51,27.51,87,996,5.75,27.41,87,996,5.45,27.61,84,998,6.76,29.27,76,999,6.84,28.3,80,997,9.36,28.83,78,998,8,28.12,80,1002,5.22,27.7,83,999,8.14,27.27,83,998,5.67,27.15,85,999,5.74,27.66,82,1001,5.95,29.16,75,1001,6.37,29.62,75,1000,6.83,28.99,78,999,6.77,27.89,82,1000,6.68,27.7,83,1001,6.31,27.44,83,1000,6.4,27.63,82,1000,6.64,28.13,80,1001,6.76,29.33,75,1001,7.63,29.83,73,1000,7.73
2026-07-31,12:58:37,12,4,0,4,28.37,122.86,71.68,0.12,38.09,0.62,0,30.25,72,995,6.65,29.34,79,996,6.25,28.6,82,996,4.62,27.6,86,997,4.16,27.53,87,997,5.5,27.88,84,998,5.16,28.27,82,999,6.32,28.95,77,998,8,28.49,79,999,7.46,27.88,80,1000,5.35,27.52,82,1000,5.98,27.34,83,999,6.28,27.15,84,999,6.76,27.62,82,1000,6.39,29.14,75,1001,6.01,29.62,75,1000,6.83,28.99,78,999,6.77,27.89,82,1000,6.68,27.7,83,1001,6.31,27.44,83,1000,6.4,27.63,82,1000,6.64,28.13,80,1001,6.76,29.33,75,1001,7.63,29.83,73,1000,7.73,29.2,75,999,7.82
2026-07-31,15:24:43,15,4,0,4,28.54,124.77,72.09,0.14,38.26,0.61,0,28.83,79,996,6.12,28.15,84,996,4.62,27.82,86,997,4.16,27.53,87,997,5.5,27.88,84,998,5.16,28.27,82,999,6.32,28.95,77,998,8,28.49,79,999,7.46,27.88,80,1000,5.35,27.52,82,1000,5.98,27.34,83,999,6.28,27.15,84,999,6.76,27.62,82,1000,6.39,29.14,75,1001,6.01,29.76,73,1000,6.63,29.15,76,999,6.53,28,81,1000,6.31,27.23,85,1002,5.48,27.44,84,1000,6.07,27.56,82,1000,6.31,27.88,79,1001,6.9,28.89,74,1002,6.71,29.04,75,1000,7.38,28.46,78,1000,7.07,27.71,83,1001,6.13
2026-07-31,17:43:07,17,4,0,4,30.96,133.44,74.04,0.14,39.89,0.6,0,28.29,80,997,4.41,27.94,84,997,4.62,27.83,85,997,4.16,27.67,86,997,5.5,27.88,84,998,5.16,28.27,82,999,6.32,28.95,77,998,8,28.49,79,999,7.46,27.88,80,1000,5.35,27.52,82,1000,5.98,27.34,83,999,6.28,27.15,84,999,6.76,27.62,82,1000,6.39,29.14,75,1001,6.01,29.76,73,1000,6.63,29.15,76,999,6.53,28,81,1000,6.31,27.23,85,1002,5.48,27.44,84,1000,6.07,27.56,82,1000,6.31,27.88,79,1001,6.9,28.89,74,1002,6.71,29.04,75,1000,7.38,28.46,78,1000,7.07,27.71,83,1001,6.13
2026-07-31,19:40:30,19,4,0,4,32.82,142.15,75.07,0.13,41.23,0.55,0,28.21,79,998,2.98,27.55,85,996,5.13,27.52,86,996,4.62,27.76,84,997,5.09,28.07,82,999,5.85,27.91,84,998,7.02,28.74,79,997,8.43,27.57,83,999,4.47,27.49,83,1000,5.04,27.33,84,998,7.31,27.22,85,999,7.11,27.7,82,1000,6.86,29.06,77,1001,7.54,29.75,75,999,7.44,28.88,78,999,7.34,27.57,83,1001,7.06,27.56,83,1001,6.96,27.74,80,1000,6.74,27.58,80,1000,7.31,27.86,78,1001,7.65,29.01,74,1001,8.45,29.6,74,1000,8.36,28.93,77,1000,8.2,27.79,80,1001,8.02,27.33,81,1002,7.62
