date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-09-19,00:00:51,0,5,1,2,9.78,33.71,73.03,0.08,39.7,0.44,0,27.9,74,1010,4.12,28.33,76,1010,4.19,31.79,71,1011,4.85,33.47,67,1009,5.5,31.38,71,1008,4.8,29.36,80,1010,4.46,29.02,81,1011,4.34,27.2,86,1010,4.82,26.96,86,1010,4.08,26.56,81,1012,4.06,29.59,67,1012,5.2,30.37,63,1010,6.12,29.13,69,1010,4.95,27.23,80,1010,6.34,26.82,80,1012,4.75,26.26,85,1010,5.5,25.98,85,1009,5.33,27.07,78,1011,5.93,29.79,64,1010,7.47,30.4,62,1008,7.75,29.12,68,1007,8.16,27.37,81,1008,5.81,27.06,84,1009,5.82,26.48,86,1008,6.7,26.28,86,1007,6.9
2026-09-19,05:35:20,5,5,1,2,10.34,33.54,72.15,0.06,38.45,0.33,0,31.9,58,1011,4.12,31.07,62,1012,4.7,31.86,64,1011,5.3,31.48,68,1010,5.17,28.83,79,1010,4.67,29.15,81,1011,4.49,27.44,85,1010,4.77,26.89,87,1010,4.55,28.66,81,1012,3.93,34.93,67,1013,5.65,34.81,63,1011,6.05,29.14,69,1010,5.33,27.33,80,1010,5.85,26.96,81,1012,4.78,26.44,85,1010,6.2,26.11,85,1009,5.57,27.3,78,1011,6.55,29.72,66,1011,7.54,30.34,63,1008,7.53,29.08,70,1007,8.03,27.46,81,1008,5.64,27.31,82,1009,5.92,26.66,85,1008,7.03,26.44,85,1008,6.61,27.14,81,1009,8.07
2026-09-19,10:36:38,10,5,1,2,9.97,35.54,73.58,0.05,38.74,0.28,0,32.9,49,1009,6.69,33.07,49,1009,5.26,31.68,57,1009,4.28,30.48,70,1010,4.49,27.66,84,1010,5.06,26.99,85,1011,3.95,28.76,79,1012,4.25,34.92,67,1013,5.72,34.97,63,1011,5.83,29.35,70,1010,5.43,27.33,81,1011,5.18,26.88,82,1012,4.77,26.45,84,1010,6.04,26.24,85,1010,5.68,27.29,78,1011,6.91,29.83,65,1011,7.44,30.36,63,1008,7.88,29.02,71,1007,8.51,27.54,81,1008,5.85,27.05,84,1009,5.92,26.61,85,1008,7.2,26.44,85,1008,6.8,27.17,81,1009,7.74,28.82,74,1009,8.56,29.13,72,1007,8.71
2026-09-19,14:14:10,14,5,1,2,10.73,40.5,75.39,0.08,40.53,0.31,0,28.9,65,1009,5.14,29.07,65,1010,4.65,29.11,70,1010,4.31,28.1,78,1010,5.41,27.25,85,1011,4.83,26.72,80,1012,4.26,29.37,68,1013,5.3,30.39,64,1010,6.12,29.13,69,1010,6.16,27.27,80,1011,5.31,26.85,82,1012,5.34,26.46,84,1010,6.56,26.16,85,1010,5.55,27.19,78,1011,6.81,29.62,67,1010,7.82,30.23,63,1008,7.95,28.95,71,1006,8.06,27.35,83,1007,6.14,27.02,83,1009,5.54,26.61,86,1008,6.93,26.53,85,1007,6.38,27.14,83,1009,7.6,28.87,74,1009,8.05,29.15,73,1006,8.64,28.16,77,1005,7.73
